id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,scientific_name,taxon_id
11892713,2018-04-30,39.3257366667,-76.6405416667,"Baltimore City, MD",Maryland,United States,Maryland,Baltimore city,Cardamine concatenata,60438
11899151,2018-04-30,41.9874033333,-87.726975,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
11900465,2018-04-30,41.5899124146,-81.407623291,Lake,Ohio,United States,Ohio,Lake,Cardamine concatenata,60438
11908352,2018-04-30,40.8696122747,-73.9295685758,New York,New York,United States,New York,New York,Cardamine concatenata,60438
11908386,2018-04-30,40.8695532661,-73.9295654745,New York,New York,United States,New York,New York,Cardamine concatenata,60438
11908420,2018-04-30,40.8695965168,-73.929611072,New York,New York,United States,New York,New York,Cardamine concatenata,60438
11908446,2018-04-30,40.8696339839,-73.9295587689,New York,New York,United States,New York,New York,Cardamine concatenata,60438
11921172,2018-04-30,41.7297539,-87.8914462,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
11923861,2018-04-30,43.5581519452,-79.6664586325,Peel,,Canada,Ontario,Peel,Cardamine concatenata,60438
11923989,2018-04-30,38.7207288808,-77.3874759582,Prince William,Virginia,United States,Virginia,Prince William,Cardamine concatenata,60438
11924084,2018-04-30,43.2793116667,-79.9089533333,Hamilton,,Canada,Ontario,Hamilton,Cardamine concatenata,60438
11924825,2018-04-30,41.4385333333,-81.8557883333,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
11927503,2018-04-30,41.2517792,-81.4029989,Summit,Ohio,United States,Ohio,Summit,Cardamine concatenata,60438
11928716,2018-04-28,38.8052600892,-77.5671672821,Prince William,Virginia,United States,Virginia,Prince William,Cardamine concatenata,60438
11928843,2018-04-30,41.979775,-87.7439283333,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
11929212,2018-04-30,42.3051574263,-88.1667547079,Lake,Illinois,United States,Illinois,Lake,Cardamine concatenata,60438
11929377,2018-04-30,40.8680439368,-73.9298311808,New York,New York,United States,New York,New York,Cardamine concatenata,60438
11929477,2018-04-30,41.61345354,-82.71485575,Erie,Ohio,United States,Ohio,Erie,Cardamine concatenata,60438
11929822,2018-04-30,41.76472081,-87.87020552,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
11931307,2018-04-30,41.76532774,-87.87066216,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
11931594,2018-04-30,41.8052417284,-89.336768777,Lee,Illinois,United States,Illinois,Lee,Cardamine concatenata,60438
11931731,2018-04-28,38.8479,-84.3949,Campbell,Kentucky,United States,Kentucky,Campbell,Cardamine concatenata,60438
11935448,2018-04-26,39.60927,-81.1205,Monroe,Ohio,United States,Ohio,Monroe,Cardamine concatenata,60438
11937585,2018-04-29,41.3882616667,-88.235795,Will,Illinois,United States,Illinois,Will,Cardamine concatenata,60438
11937607,2018-04-30,42.9779466667,-85.8367833333,Ottawa,Michigan,United States,Michigan,Ottawa,Cardamine concatenata,60438
11937817,2018-04-30,39.95695184,-86.08491904,Hamilton,Indiana,United States,Indiana,Hamilton,Cardamine concatenata,60438
11939452,2018-04-30,39.9571234268,-86.0856715032,Hamilton,Indiana,United States,Indiana,Hamilton,Cardamine concatenata,60438
11939818,2018-04-30,39.95696167,-86.08589272,Hamilton,Indiana,United States,Indiana,Hamilton,Cardamine concatenata,60438
11940067,2018-04-30,40.4904585731,-80.1540438831,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
11940516,2018-04-30,38.6870416214,-90.399808295,Saint Louis,Missouri,United States,Missouri,St. Louis,Cardamine concatenata,60438
11946912,2018-04-30,41.4146633333,-81.45347,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
11948397,2018-04-30,44.9153307,-93.2110006,Hennepin,Minnesota,United States,Minnesota,Hennepin,Cardamine concatenata,60438
11950379,2018-04-30,39.0467305556,-76.9735805556,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
11951337,2018-04-30,39.6147043,-86.1226949,Johnson,Indiana,United States,Indiana,Johnson,Cardamine concatenata,60438
11951427,2018-04-30,43.1882348,-79.5756026,Niagara,,Canada,Ontario,Niagara,Cardamine concatenata,60438
11951459,2018-04-30,43.2760899,-79.9164717,Hamilton,,Canada,Ontario,Hamilton,Cardamine concatenata,60438
11953466,2018-04-30,43.2793977555,-79.9086398631,Hamilton,,Canada,Ontario,Hamilton,Cardamine concatenata,60438
11954663,2018-04-27,39.0437567,-77.4874416,Loudoun,Virginia,United States,Virginia,Loudoun,Cardamine concatenata,60438
11954732,2018-04-30,39.29130103,-77.72905832,Loudoun,Virginia,United States,Virginia,Loudoun,Cardamine concatenata,60438
11956147,2018-04-30,39.0426305556,-76.9714138889,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
11959108,2018-04-30,42.0288933539,-82.9175315425,Essex,,Canada,Ontario,Essex,Cardamine concatenata,60438
11959123,2018-04-30,42.0295753479,-82.9189147949,Essex,,Canada,Ontario,Essex,Cardamine concatenata,60438
11959145,2018-04-25,39.8186685518,-84.9327626825,Wayne,Indiana,United States,Indiana,Wayne,Cardamine concatenata,60438
11961420,2018-04-30,40.868515361,-73.9297056198,New York,New York,United States,New York,New York,Cardamine concatenata,60438
11961813,2018-04-30,39.0419777778,-76.9691777778,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
11961815,2018-04-30,39.0418777778,-76.9692388889,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
11961820,2018-04-28,42.1411138333,-87.8148633333,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
11961995,2018-04-30,39.0515111111,-76.9846111111,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
11961998,2018-04-30,39.0604222222,-76.9802555556,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
11962081,2018-04-30,40.8676228934,-73.9289546013,New York,New York,United States,New York,New York,Cardamine concatenata,60438
11962256,2002-05-10,44.218977,-93.531775,Le Sueur,Minnesota,United States,Minnesota,Le Sueur,Cardamine concatenata,60438
11968125,2018-04-28,39.2669866667,-77.2834183333,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
11968191,2018-04-30,40.8694402692,-73.9297270775,New York,New York,United States,New York,New York,Cardamine concatenata,60438
11968830,2018-04-29,42.0743659951,-87.774727419,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
11971146,2018-04-30,40.4355278015,-79.942199707,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
11982731,2018-04-30,38.4836308658,-76.5822221619,Calvert,Maryland,United States,Maryland,Calvert,Cardamine concatenata,60438
11987301,2018-04-30,38.8054805556,-77.1034861111,Alexandria,Virginia,United States,Virginia,Alexandria,Cardamine concatenata,60438
11989472,2018-04-12,38.721063,-77.3334587,Fairfax,Virginia,United States,Virginia,Fairfax,Cardamine concatenata,60438
11993226,2018-05-01,42.5783089176,-88.4708446451,Walworth,Wisconsin,United States,Wisconsin,Walworth,Cardamine concatenata,60438
11994725,2018-05-01,41.4588083333,-82.0953611667,Lorain,Ohio,United States,Ohio,Lorain,Cardamine concatenata,60438
11997305,2018-04-29,40.876025,-73.7863083333,Bronx,New York,United States,New York,Bronx,Cardamine concatenata,60438
12000614,2018-05-01,41.83050964,-88.00809395,DuPage,Illinois,United States,Illinois,DuPage,Cardamine concatenata,60438
12003223,2018-05-01,44.9768633908,-93.322136812,Hennepin,Minnesota,United States,Minnesota,Hennepin,Cardamine concatenata,60438
12005943,2018-05-01,41.9771884941,-87.7391492576,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12006663,2018-05-01,39.798245,-83.8815783333,Greene,Ohio,United States,Ohio,Greene,Cardamine concatenata,60438
12006681,2018-05-01,43.4506833333,-79.9543383333,Halton,,Canada,Ontario,Halton,Cardamine concatenata,60438
12006874,2018-05-01,43.4509266667,-79.95429,Halton,,Canada,Ontario,Halton,Cardamine concatenata,60438
12008432,2018-05-01,40.3275693069,-74.9464184046,Bucks,Pennsylvania,United States,Pennsylvania,Bucks,Cardamine concatenata,60438
12009106,2018-04-30,40.8697919408,-73.9293853474,New York,New York,United States,New York,New York,Cardamine concatenata,60438
12010276,2018-04-30,38.8813416667,-78.2078777778,Warren,Virginia,United States,Virginia,Warren,Cardamine concatenata,60438
12011194,2018-05-01,41.793522,-88.092923,DuPage,Illinois,United States,Illinois,DuPage,Cardamine concatenata,60438
12012932,2018-05-01,42.7611716667,-84.76583,Eaton,Michigan,United States,Michigan,Eaton,Cardamine concatenata,60438
12012934,2018-05-01,41.6383176204,-88.4267577623,Kendall,Illinois,United States,Illinois,Kendall,Cardamine concatenata,60438
12016481,2018-04-29,42.0642813884,-87.7748823166,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12018713,2018-05-01,41.3848216667,-82.32135,Lorain,Ohio,United States,Ohio,Lorain,Cardamine concatenata,60438
12019580,2018-05-01,41.8641283333,-80.6700216667,Ashtabula,Ohio,United States,Ohio,Ashtabula,Cardamine concatenata,60438
12020759,2018-05-01,41.3379283333,-81.5448916667,Summit,Ohio,United States,Ohio,Summit,Cardamine concatenata,60438
12021037,2018-04-29,41.3573130518,-88.4358155169,Grundy,Illinois,United States,Illinois,Grundy,Cardamine concatenata,60438
12021135,2018-05-01,43.1191864014,-88.9109954834,Jefferson,Wisconsin,United States,Wisconsin,Jefferson,Cardamine concatenata,60438
12037464,2018-04-30,39.6750774258,-78.3433556557,Allegany,Maryland,United States,Maryland,Allegany,Cardamine concatenata,60438
12037709,2018-05-01,42.4065263889,-85.4036163889,Kalamazoo,Michigan,United States,Michigan,Kalamazoo,Cardamine concatenata,60438
12037853,2018-05-01,39.8046283333,-83.8849033333,Greene,Ohio,United States,Ohio,Greene,Cardamine concatenata,60438
12038173,2018-05-02,41.58939645,-87.75599519,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12043800,2018-05-02,39.956955,-86.0860583333,Hamilton,Indiana,United States,Indiana,Hamilton,Cardamine concatenata,60438
12044184,2018-05-02,42.7639509738,-84.6342390218,Eaton,Michigan,United States,Michigan,Eaton,Cardamine concatenata,60438
12044895,2018-05-02,42.7622763161,-84.635388097,Eaton,Michigan,United States,Michigan,Eaton,Cardamine concatenata,60438
12045008,2018-05-02,45.1546577759,-93.4499124556,Hennepin,Minnesota,United States,Minnesota,Hennepin,Cardamine concatenata,60438
12045417,2018-04-17,38.9703200819,-77.1976034369,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
12049286,2018-05-02,42.0370489452,-89.3327768707,Ogle,Illinois,United States,Illinois,Ogle,Cardamine concatenata,60438
12050621,2018-05-02,43.13054512,-79.0564076,Niagara,,Canada,Ontario,Niagara,Cardamine concatenata,60438
12050683,2018-05-02,42.03684162,-89.33274593,Ogle,Illinois,United States,Illinois,Ogle,Cardamine concatenata,60438
12057440,2018-05-01,40.86283,-73.8775166667,Bronx,New York,United States,New York,Bronx,Cardamine concatenata,60438
12057496,2018-04-20,39.022061,-78.0177666389,Clarke,Virginia,United States,Virginia,Clarke,Cardamine concatenata,60438
12057719,2018-05-01,43.4506470461,-79.9575474299,Halton,,Canada,Ontario,Halton,Cardamine concatenata,60438
12057848,2018-04-22,38.2285705556,-78.7077802222,Albemarle,Virginia,United States,Virginia,Albemarle,Cardamine concatenata,60438
12060706,2018-05-02,41.5914891427,-83.4426928125,Wood,Ohio,United States,Ohio,Wood,Cardamine concatenata,60438
12061180,2018-05-02,42.2850875854,-83.5949401855,Washtenaw,Michigan,United States,Michigan,Washtenaw,Cardamine concatenata,60438
12061429,2018-04-29,41.3572145411,-88.440208324,Grundy,Illinois,United States,Illinois,Grundy,Cardamine concatenata,60438
12062285,2018-05-02,43.0850955,-89.42896623,Dane,Wisconsin,United States,Wisconsin,Dane,Cardamine concatenata,60438
12062528,2018-05-02,41.439045,-81.855095,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
12063826,2018-04-28,41.733525,-82.6740283333,Essex,,Canada,Ontario,Essex,Cardamine concatenata,60438
12064550,2018-05-02,41.0998957012,-81.929756259,Medina,Ohio,United States,Ohio,Medina,Cardamine concatenata,60438
12064953,2018-05-02,42.3037206711,-88.478371323,McHenry,Illinois,United States,Illinois,McHenry,Cardamine concatenata,60438
12067985,2018-05-02,39.1764554708,-86.491113212,Monroe,Indiana,United States,Indiana,Monroe,Cardamine concatenata,60438
12069686,2018-05-02,39.4633923972,-77.4929285972,Frederick,Maryland,United States,Maryland,Frederick,Cardamine concatenata,60438
12071811,2018-05-02,41.5627174377,-81.424118042,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
12072700,2018-05-01,41.2379264832,-81.7320327759,Medina,Ohio,United States,Ohio,Medina,Cardamine concatenata,60438
12073589,2018-05-02,42.579208374,-88.4709320068,Walworth,Wisconsin,United States,Wisconsin,Walworth,Cardamine concatenata,60438
12073692,2018-04-30,39.6614024216,-78.3626782894,Allegany,Maryland,United States,Maryland,Allegany,Cardamine concatenata,60438
12079691,2017-04-04,39.9272701905,-87.0739986444,Montgomery,Indiana,United States,Indiana,Montgomery,Cardamine concatenata,60438
12088941,2018-04-27,41.7246590461,-81.3214064345,Lake,Ohio,United States,Ohio,Lake,Cardamine concatenata,60438
12090794,2018-04-20,39.5128866667,-84.7136616667,Butler,Ohio,United States,Ohio,Butler,Cardamine concatenata,60438
12092731,2018-05-02,43.2817,-79.9174,Hamilton,,Canada,Ontario,Hamilton,Cardamine concatenata,60438
12092741,2018-05-02,43.2817,-79.9174,Hamilton,,Canada,Ontario,Hamilton,Cardamine concatenata,60438
12094082,2018-05-03,38.8875716667,-76.7973866667,Prince George's,Maryland,United States,Maryland,Prince George's,Cardamine concatenata,60438
12094432,2018-05-03,40.6221564068,-82.3327114061,Ashland,Ohio,United States,Ohio,Ashland,Cardamine concatenata,60438
12096278,2018-05-03,40.6209093183,-82.325707047,Ashland,Ohio,United States,Ohio,Ashland,Cardamine concatenata,60438
12109208,2018-05-03,44.9153307,-93.2110006,Hennepin,Minnesota,United States,Minnesota,Hennepin,Cardamine concatenata,60438
12110697,2018-05-03,40.6068500549,-80.0026888109,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
12115752,2018-04-29,38.9715093508,-77.0373199697,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Cardamine concatenata,60438
12124906,2018-04-29,39.5388982,-76.3845568,Harford,Maryland,United States,Maryland,Harford,Cardamine concatenata,60438
12125419,2018-04-28,42.5346663889,-85.2948097222,Barry,Michigan,United States,Michigan,Barry,Cardamine concatenata,60438
12125701,2018-05-02,45.1279907227,-93.1260986328,Anoka,Minnesota,United States,Minnesota,Anoka,Cardamine concatenata,60438
12127451,2018-04-28,41.2354976643,-81.8152997183,Medina,Ohio,United States,Ohio,Medina,Cardamine concatenata,60438
12128728,2018-05-04,41.669818386,-87.6304831909,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12128811,2018-05-04,41.6697395636,-87.6305284005,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12129542,2018-04-28,41.7580716667,-82.67407,Essex,,Canada,Ontario,Essex,Cardamine concatenata,60438
12129879,2018-05-04,47.3913566667,-91.2059466667,Lake,Minnesota,United States,Minnesota,Lake,Cardamine concatenata,60438
12136411,2018-05-04,40.9844106,-85.09477737,Allen,Indiana,United States,Indiana,Allen,Cardamine concatenata,60438
12137243,2018-05-01,40.4716711316,-79.7447025776,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
12137917,2017-04-01,45.3415913949,-86.2393384933,Leelanau,Michigan,United States,Michigan,Leelanau,Cardamine concatenata,60438
12141154,2018-05-04,41.0123583333,-81.4006583333,Summit,Ohio,United States,Ohio,Summit,Cardamine concatenata,60438
12141412,2018-05-04,41.5418149,-83.56548635,Wood,Ohio,United States,Ohio,Wood,Cardamine concatenata,60438
12144052,2018-04-20,39.9579416667,-83.8695966667,Clark,Ohio,United States,Ohio,Clark,Cardamine concatenata,60438
12144082,2018-05-04,43.016675,-81.501895,Middlesex,,Canada,Ontario,Middlesex,Cardamine concatenata,60438
12145380,2018-05-02,41.64340815,-87.95995514,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12145387,2018-05-02,41.6431093,-87.95938713,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12145816,2018-05-04,41.3752098083,-81.5746994019,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
12146836,2018-05-04,41.4116458875,-81.8809283566,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
12147581,2018-05-04,42.3018416667,-83.7277533333,Washtenaw,Michigan,United States,Michigan,Washtenaw,Cardamine concatenata,60438
12147697,2018-05-04,41.8225975037,-87.9040908813,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12147838,2018-05-04,42.13615642,-87.7969408035,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12147844,2018-05-04,42.1341594333,-87.7997195721,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12155716,2018-05-05,40.8555446053,-82.3072838816,Ashland,Ohio,United States,Ohio,Ashland,Cardamine concatenata,60438
12157792,2018-05-05,43.5349253426,-80.5470859074,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine concatenata,60438
12159241,2018-05-05,41.3830242917,-81.3307090192,Geauga,Ohio,United States,Ohio,Geauga,Cardamine concatenata,60438
12161200,2018-05-05,42.31869286,-88.23045826,McHenry,Illinois,United States,Illinois,McHenry,Cardamine concatenata,60438
12163073,2018-05-05,42.71208975,-81.20881035,Elgin,,Canada,Ontario,Elgin,Cardamine concatenata,60438
12163193,2018-05-05,43.6070857756,-84.2876879779,Midland,Michigan,United States,Michigan,Midland,Cardamine concatenata,60438
12163496,2018-05-05,38.6328544617,-90.4751663208,Saint Louis,Missouri,United States,Missouri,St. Louis,Cardamine concatenata,60438
12163562,2018-05-05,43.6076315632,-84.2886575964,Midland,Michigan,United States,Michigan,Midland,Cardamine concatenata,60438
12166575,2018-05-05,41.2681209,-81.63766368,Summit,Ohio,United States,Ohio,Summit,Cardamine concatenata,60438
12168502,2018-05-05,44.427795,-92.9299166667,Goodhue,Minnesota,United States,Minnesota,Goodhue,Cardamine concatenata,60438
12169548,2018-05-05,41.5485283333,-82.7964333333,Ottawa,Ohio,United States,Ohio,Ottawa,Cardamine concatenata,60438
12171997,2018-05-05,41.8107214582,-87.5906880883,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12172688,2018-05-05,41.70539681,-87.90470149,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12173264,2018-05-05,42.7747206944,-78.6471779722,Erie,New York,United States,New York,Erie,Cardamine concatenata,60438
12174219,2018-05-04,42.5689,-81.5263430556,Elgin,,Canada,Ontario,Elgin,Cardamine concatenata,60438
12176288,2018-05-05,42.7118230556,-81.2088780556,Elgin,,Canada,Ontario,Elgin,Cardamine concatenata,60438
12180327,2018-05-05,42.05115052,-88.19739891,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12180368,2018-05-05,42.05091772,-88.197816,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12180460,2018-05-05,42.05098285,-88.19870811,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12180466,2018-05-05,42.05097797,-88.19871367,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12181563,2018-05-05,40.5648283333,-80.1481945,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
12182157,2018-05-02,42.0788662859,-87.6881691813,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
12184093,2018-05-04,41.85137107,-89.33742267,Lee,Illinois,United States,Illinois,Lee,Cardamine concatenata,60438
12186696,2018-05-05,46.2056776542,-87.0497264232,Marquette,Michigan,United States,Michigan,Marquette,Cardamine concatenata,60438
12189839,2018-05-05,41.1740716897,-82.4348473232,Huron,Ohio,United States,Ohio,Huron,Cardamine concatenata,60438
12190423,2018-05-05,40.0691916667,-79.2637944444,Somerset,Pennsylvania,United States,Pennsylvania,Somerset,Cardamine concatenata,60438
12191496,2018-05-05,42.72078,-81.2098383333,Elgin,,Canada,Ontario,Elgin,Cardamine concatenata,60438
12191897,2018-05-05,42.2681680556,-85.6010830556,Kalamazoo,Michigan,United States,Michigan,Kalamazoo,Cardamine concatenata,60438
12191901,2018-05-05,42.2681430556,-85.6010847222,Kalamazoo,Michigan,United States,Michigan,Kalamazoo,Cardamine concatenata,60438
12191910,2018-05-05,42.2680863889,-85.6010980556,Kalamazoo,Michigan,United States,Michigan,Kalamazoo,Cardamine concatenata,60438
12193575,2018-05-05,43.2815833333,-79.9050277778,Hamilton,,Canada,Ontario,Hamilton,Cardamine concatenata,60438
12193881,2018-05-06,41.24933262,-85.1414771,Allen,Indiana,United States,Indiana,Allen,Cardamine concatenata,60438
12193893,2018-05-06,43.0139749311,-81.3009138779,Middlesex,,Canada,Ontario,Middlesex,Cardamine concatenata,60438
12194498,2018-05-06,41.2272776384,-81.510410579,Summit,Ohio,United States,Ohio,Summit,Cardamine concatenata,60438
12195102,2018-05-06,47.3913456593,-91.205984708,Lake,Minnesota,United States,Minnesota,Lake,Cardamine concatenata,60438
12196673,2018-05-06,44.1979283933,-72.5940322504,Washington,Vermont,United States,Vermont,Washington,Cardamine concatenata,60438
12197618,2018-05-06,42.2213583207,-87.9316581041,Lake,Illinois,United States,Illinois,Lake,Cardamine concatenata,60438
12198575,2018-05-06,44.94880336,-87.22121104,Door,Wisconsin,United States,Wisconsin,Door,Cardamine concatenata,60438
12199608,2018-05-06,41.8705303565,-88.3029304424,Kane,Illinois,United States,Illinois,Kane,Cardamine concatenata,60438
12199638,2018-05-06,41.61572711,-81.20666355,Geauga,Ohio,United States,Ohio,Geauga,Cardamine concatenata,60438
12200677,2018-05-06,41.3774960864,-81.5656193626,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
12201327,2018-05-06,38.8953842649,-77.0642369259,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Cardamine concatenata,60438
12202074,2018-05-05,42.9870533333,-91.1301805,Grant,Wisconsin,United States,Wisconsin,Grant,Cardamine concatenata,60438
12204657,2018-05-05,44.48343787,-89.57435292,Portage,Wisconsin,United States,Wisconsin,Portage,Cardamine concatenata,60438
12205206,2018-05-01,40.6120485472,-82.3730455926,Richland,Ohio,United States,Ohio,Richland,Cardamine concatenata,60438
12208562,2018-05-06,42.0933682099,-93.5698224698,Story,Iowa,United States,Iowa,Story,Cardamine concatenata,60438
12210316,2018-05-06,43.0908941,-89.43394518,Dane,Wisconsin,United States,Wisconsin,Dane,Cardamine concatenata,60438
12210624,2018-05-06,41.8525031582,-89.3378207647,Lee,Illinois,United States,Illinois,Lee,Cardamine concatenata,60438
12211457,2018-05-06,43.2811126709,-79.9019470215,Hamilton,,Canada,Ontario,Hamilton,Cardamine concatenata,60438
12213024,2018-05-05,41.5485116667,-82.796355,Ottawa,Ohio,United States,Ohio,Ottawa,Cardamine concatenata,60438
12213486,2018-05-05,43.4576441803,-79.7474848002,Halton,,Canada,Ontario,Halton,Cardamine concatenata,60438
12214242,2018-05-06,43.7460958333,-90.853461,Monroe,Wisconsin,United States,Wisconsin,Monroe,Cardamine concatenata,60438
12215262,2018-05-06,43.2455905495,-79.8970480263,Hamilton,,Canada,Ontario,Hamilton,Cardamine concatenata,60438
12215614,2018-05-04,44.3476749028,-93.1045661835,Rice,Minnesota,United States,Minnesota,Rice,Cardamine concatenata,60438
12216381,2018-05-05,41.0691660333,-80.088518858,Butler,Pennsylvania,United States,Pennsylvania,Butler,Cardamine concatenata,60438
12216666,2018-05-01,41.1507563861,-88.8237272843,La Salle,Illinois,United States,Illinois,LaSalle,Cardamine concatenata,60438
12217346,2018-05-06,42.3156018678,-81.8477683514,Lake Erie,,Canada,Ontario,Lake Erie,Cardamine concatenata,60438
12217983,2018-05-05,42.2809,-81.852,Chatham-Kent,,Canada,Ontario,Chatham-Kent,Cardamine concatenata,60438
12220375,2018-05-06,43.4545,-79.9551,Halton,,Canada,Ontario,Halton,Cardamine concatenata,60438
12221599,2018-05-05,42.7117533333,-81.208795,Elgin,,Canada,Ontario,Elgin,Cardamine concatenata,60438
12227899,2018-05-06,41.7390466667,-81.295295,Lake,Ohio,United States,Ohio,Lake,Cardamine concatenata,60438
12230847,2018-05-07,47.3816973189,-91.1972152722,Lake,Minnesota,United States,Minnesota,Lake,Cardamine concatenata,60438
12231197,2018-05-07,47.3921277218,-91.2052298704,Lake,Minnesota,United States,Minnesota,Lake,Cardamine concatenata,60438
12231461,2018-05-07,47.3921430298,-91.2051210367,Lake,Minnesota,United States,Minnesota,Lake,Cardamine concatenata,60438
12232412,2018-05-07,47.3913843837,-91.2059390266,Lake,Minnesota,United States,Minnesota,Lake,Cardamine concatenata,60438
12232804,2018-05-07,41.5635083802,-81.1352821068,Geauga,Ohio,United States,Ohio,Geauga,Cardamine concatenata,60438
12233005,2018-05-06,40.6024108341,-74.5327842236,Somerset,New Jersey,United States,New Jersey,Somerset,Cardamine concatenata,60438
12236192,2018-05-05,43.046239,-88.0046381,Milwaukee,Wisconsin,United States,Wisconsin,Milwaukee,Cardamine concatenata,60438
12236199,2018-05-05,43.046239,-88.0046381,Milwaukee,Wisconsin,United States,Wisconsin,Milwaukee,Cardamine concatenata,60438
12238040,2018-05-07,41.592830758,-81.3597103908,Lake,Ohio,United States,Ohio,Lake,Cardamine concatenata,60438
12243494,2018-04-25,37.5339207593,-88.9811897278,Johnson,Illinois,United States,Illinois,Johnson,Cardamine concatenata,60438
12244370,2018-05-07,43.0451202393,-89.4254684448,Dane,Wisconsin,United States,Wisconsin,Dane,Cardamine concatenata,60438
12245386,2018-05-07,42.3888893127,-87.8291702271,Lake,Illinois,United States,Illinois,Lake,Cardamine concatenata,60438
12247068,2018-05-07,47.3914960761,-91.2058799341,Lake,Minnesota,United States,Minnesota,Lake,Cardamine concatenata,60438
12247230,2018-05-07,44.8354671377,-93.805627584,Carver,Minnesota,United States,Minnesota,Carver,Cardamine concatenata,60438
12253125,2018-05-07,42.7860133333,-81.2549883333,Elgin,,Canada,Ontario,Elgin,Cardamine concatenata,60438
12253130,2018-05-07,43.0699971667,-78.9916166667,Niagara,New York,United States,New York,Niagara,Cardamine concatenata,60438
12253381,2018-05-07,39.7600096369,-86.4224729559,Hendricks,Indiana,United States,Indiana,Hendricks,Cardamine concatenata,60438
12258689,2018-04-28,41.7309694444,-82.6713166667,Essex,,Canada,Ontario,Essex,Cardamine concatenata,60438
12258690,2018-04-28,41.7054861111,-82.7186055556,Lake Erie,,Canada,Ontario,Lake Erie,Cardamine concatenata,60438
12258696,2018-04-28,41.7551027778,-82.6322333333,Essex,,Canada,Ontario,Essex,Cardamine concatenata,60438
12258698,2018-04-28,41.684825,-82.7299111111,Erie,Ohio,United States,Ohio,Erie,Cardamine concatenata,60438
12266685,2018-05-08,42.8767613322,-78.118923409,Genesee,New York,United States,New York,Genesee,Cardamine concatenata,60438
12267829,2018-05-08,41.4132422721,-82.6026275475,Erie,Ohio,United States,Ohio,Erie,Cardamine concatenata,60438
12275255,2018-05-06,44.2235957334,-93.5336923599,Le Sueur,Minnesota,United States,Minnesota,Le Sueur,Cardamine concatenata,60438
