name,longitude,latitude,prov,date
"Pieris virginiensis Edwards, 1870",-79.9751,43.5796,gbif,1980-05-12
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1979-04-29
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1979-04-29
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1979-04-29
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1979-04-29
"Pieris virginiensis Edwards, 1870",-72.76732,41.3276,gbif,1979-04-28
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1979-04-28
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1979-04-22
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1979-04-28
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1979-04-29
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1979-04-29
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1979-04-29
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1979-04-29
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1979-04-29
"Pieris virginiensis Edwards, 1870",-72.79121,41.39371,gbif,1979-05-06
"Pieris virginiensis Edwards, 1870",-74.3,45.4833,gbif,1979-05-10
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1979-05-01
"Pieris virginiensis Edwards, 1870",-73.9333,45.4167,gbif,1979-05-17
"Pieris virginiensis Edwards, 1870",-72.5637,41.35815,gbif,1979-05-12
"Pieris virginiensis Edwards, 1870",-72.79121,41.39371,gbif,1979-05-06
"Pieris virginiensis Edwards, 1870",-73.9333,45.4167,gbif,1979-05-14
"Pieris virginiensis Edwards, 1870",-80.109489,37.382632,gbif,1978-04-16
"Pieris virginiensis Edwards, 1870",-84.287754,42.519696,gbif,1978-04-29
"Pieris virginiensis Edwards, 1870",-79.8833,43.5,gbif,1978-05-10
"Pieris virginiensis Edwards, 1870",-79.8833,43.5,gbif,1978-05-10
"Pieris virginiensis Edwards, 1870",-79.8833,43.5,gbif,1978-05-10
"Pieris virginiensis Edwards, 1870",-79.8833,43.5,gbif,1978-05-10
"Pieris virginiensis Edwards, 1870",-74.24987,42.25036,gbif,1978-06-11
"Pieris virginiensis Edwards, 1870",-74.42,43.97,gbif,1977-05-22
"Pieris virginiensis Edwards, 1870",-89.43151,45.065425,gbif,1977-05-08
"Pieris virginiensis Edwards, 1870",-79.9793,43.4892,gbif,1977-05-14
"Pieris virginiensis Edwards, 1870",-79.8833,43.5,gbif,1976-04-02
"Pieris virginiensis Edwards, 1870",-79.9793,43.4892,gbif,1976-05-01
"Pieris virginiensis Edwards, 1870",-79.9793,43.4892,gbif,1976-05-01
"Pieris virginiensis Edwards, 1870",-79.9833,43.4833,gbif,1976-05-05
"Pieris virginiensis Edwards, 1870",-79.9793,43.4892,gbif,1976-05-01
"Pieris virginiensis Edwards, 1870",-79.9793,43.4892,gbif,1976-05-01
"Pieris virginiensis Edwards, 1870",-79.9793,43.4892,gbif,1976-05-01
"Pieris virginiensis Edwards, 1870",-79.9833,43.4833,gbif,1976-05-14
"Pieris virginiensis Edwards, 1870",-79.9808,43.5202,gbif,1976-05-20
"Pieris virginiensis Edwards, 1870",-72.776749,41.36448,gbif,1976-05-06
"Pieris virginiensis Edwards, 1870",-79.9793,43.4892,gbif,1976-05-01
"Pieris virginiensis Edwards, 1870",-73.166214,42.473696,gbif,1976-05-10
"Pieris virginiensis Edwards, 1870",-79.9559,39.702,gbif,1976-05-10
"Pieris virginiensis Edwards, 1870",-73.166214,42.473696,gbif,1976-05-10
"Pieris virginiensis Edwards, 1870",-73.166214,42.473696,gbif,1976-05-10
"Pieris virginiensis Edwards, 1870",-80.22425,39.53991,gbif,1975-04-21
"Pieris virginiensis Edwards, 1870",-79.9833,43.4833,gbif,1975-04-27
"Pieris virginiensis Edwards, 1870",-80.22425,39.53991,gbif,1975-04-04
"Pieris virginiensis Edwards, 1870",-79.9833,43.4833,gbif,1975-04-27
"Pieris virginiensis Edwards, 1870",-79.9559,39.702,gbif,1975-05-09
"Pieris virginiensis Edwards, 1870",-79.492203,39.873299,gbif,1975-05-14
"Pieris virginiensis Edwards, 1870",-79.9559,39.702,gbif,1975-05-01
"Pieris virginiensis Edwards, 1870",-79.492203,39.873299,gbif,1975-05-14
