gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1265902035	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3076708	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.507003	-79.761439	28090.0						2016-04-30T09:26:33Z	30	4	2016	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	3076708			2016-05-02T00:56:53Z	CC_BY_NC_4_0	John Boback	John Boback			2019-03-19T21:50:07.539Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1265899729	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3069455	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.062797	-80.00159	27831.0						2016-04-30T12:11:48Z	30	4	2016	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	3069455			2016-05-01T02:26:29Z	CC_BY_NC_4_0	Dan Nydick	Dan Nydick			2019-03-19T21:50:02.311Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1265597301	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3030173	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.711131	-73.132588	27427.0						2016-04-24T00:00:00Z	24	4	2016	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	3030173			2016-04-25T17:50:03Z	CC_BY_NC_4_0	roy pilcher	roy pilcher			2019-03-19T21:49:35.581Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1265585238	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/2978164	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.438162	-81.203723	27770.0						2016-04-19T13:39:59Z	19	4	2016	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	2978164			2016-04-20T00:33:19Z	CC_BY_NC_4_0	Linda Gilbert	Linda Gilbert			2019-03-19T21:49:00.535Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1265582893	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/2970940	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.530391	-81.334606	27770.0						2016-04-18T11:04:58Z	18	4	2016	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	2970940			2016-04-19T02:04:06Z	CC_BY_NC_4_0	Linda Gilbert	Linda Gilbert			2019-03-19T21:48:54.669Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1265578321	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/2951757	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.069763	-81.168567	27831.0						2016-04-15T15:07:57Z	15	4	2016	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	2951757			2016-04-18T09:57:29Z	CC_BY_NC_4_0	Rob Curtis	Rob Curtis			2019-03-19T21:48:39.077Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1253318200	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/653520	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.908799	-72.563361	27568.0						2014-05-01T00:00:00Z	1	5	2014	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	653520			2014-05-02T19:31:24Z	CC_BY_NC_4_0	Laura Gaudette	Laura Gaudette			2019-05-01T15:16:08.564Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1253315573	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/2736190	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.55086	-84.876056	28519.0						2012-04-10T00:00:00Z	10	4	2012	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	2736190			2016-03-02T00:22:07Z	CC_BY_NC_4_0	michael_hodge	michael_hodge			2019-03-19T21:45:22.771Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1253298119	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1613082	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.010165	-81.019881	27831.0						2015-04-25T00:00:00Z	25	4	2015	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	1613082			2015-06-10T01:32:03Z	CC_BY_NC_4_0	Rob Curtis	Rob Curtis			2019-03-19T20:15:57.700Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1249276730	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/252513	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.696799	-80.410119	10000.0						2013-05-01T10:10:32Z	1	5	2013	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	252513			2013-05-02T22:49:30Z	CC_BY_NC_4_0	Pete Woods	Pete Woods			2019-03-19T21:42:16.998Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1248318269	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:f79d1df4-017e-4dd2-8d1f-9b4d32efda90	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	Bluff Head-North Guilford	2e167bb0-4441-11db-9ba2-b8a03c50a862	41.36704	-72.71704	3036.0						1981-04-10T00:00:00Z	10	4	1981	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 847889				CC0_1_0	Yale Peabody Museum of Natural History	Chris T. Maier			2019-04-19T10:15:06.917Z		
1248318251	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:88ecc5e7-c665-4871-baad-56328e581f7c	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	Robbins Swamp 0.9 mi NE Falls Village	2e167bb0-4441-11db-9ba2-b8a03c50a862	41.96515	-73.35078	3353.0						1981-05-14T00:00:00Z	14	5	1981	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 848102				CC0_1_0	Yale Peabody Museum of Natural History	Chris T. Maier			2019-04-19T10:14:04.773Z		
1248318249	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:7fb22cfe-e331-4c93-a1d0-c276f59bbd1d	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	North Branford, ca. 4 km N. Lake Gaillard	2e167bb0-4441-11db-9ba2-b8a03c50a862	41.36448	-72.776749	8435.03						1979-04-29T00:00:00Z	29	4	1979	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 848100				CC0_1_0	Yale Peabody Museum of Natural History	Dale F. Schweitzer, William M. Martha			2018-12-26T22:56:06.457Z		COORDINATE_ROUNDED
1248318239	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:3a23e8f2-fc6c-464f-9de4-7a1965af8706	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	Robbins Swamp 0.9 mi NE Falls Village	2e167bb0-4441-11db-9ba2-b8a03c50a862	41.96515	-73.35078	3353.0						1981-05-14T00:00:00Z	14	5	1981	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 848101				CC0_1_0	Yale Peabody Museum of Natural History	Chris T. Maier			2019-04-19T10:13:22.323Z		
1248318238	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:333c9fd0-2d7e-47ee-b504-9893860e5b09	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	5km N of Salisbury	2e167bb0-4441-11db-9ba2-b8a03c50a862	41.98343	-73.42123	3036.0						1983-05-14T00:00:00Z	14	5	1983	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 847890				CC0_1_0	Yale Peabody Museum of Natural History	Chris T. Maier			2019-04-19T10:13:19.126Z		
1143546508	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1960546	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.466864	-81.230952	27785.0						2015-04-29T00:00:00Z	29	4	2015	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	1960546			2015-09-19T02:34:03Z	CC_BY_NC_4_0	Linda Gilbert	Linda Gilbert			2019-03-19T21:05:42.725Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1142304897	7931dcab-94f1-46ce-8092-56e4335423de	b7ee2963-01dd-4630-9d4d-ce82f0b5970f	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	Potsdam	7b8aff00-a9f8-11d8-944b-b8a03c50a862	44.668193	-74.98929							1896-01-01T00:00:00Z			1896	5137890	5137890	PRESERVED_SPECIMEN	FMNH	Insects	FMNHINS 0000 814 324				CC0_1_0	The Field Mueum of Natural History	H. Skinner			2019-02-05T23:08:49.081Z		TAXON_MATCH_FUZZY;GEODETIC_DATUM_ASSUMED_WGS84
1088968237	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1451997	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.998826	-79.492248	10000.0						2015-05-02T16:19:09Z	2	5	2015	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	1451997			2015-05-03T23:41:27Z	CC_BY_NC_4_0	David Yeany	David Yeany			2019-03-19T19:54:18.753Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1088968217	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1451998	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.956922	-79.582083	10000.0						2015-05-02T18:19:04Z	2	5	2015	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	1451998			2015-05-03T23:41:33Z	CC_BY_NC_4_0	David Yeany	David Yeany			2019-03-19T19:54:18.513Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1088968205	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1452014	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.854315	-79.42713	10000.0						2015-05-02T16:20:18Z	2	5	2015	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	1452014			2015-05-03T23:46:07Z	CC_BY_NC_4_0	David Yeany	David Yeany			2019-03-19T19:54:19.049Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1088967586	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1449369	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.174388	-78.709544	10000.0						2015-05-02T00:00:00Z	2	5	2015	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	1449369			2015-05-03T11:14:36Z	CC_BY_NC_4_0	Jennifer Rycenga	Jennifer Rycenga			2019-03-19T19:53:59.069Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1088963542	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1438557	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.177081	-80.025957	27831.0						2015-04-29T21:25:22Z	29	4	2015	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	1438557			2015-04-30T01:25:33Z	CC_BY_NC_4_0	David Yeany	David Yeany			2019-03-19T19:52:40.187Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1088935522	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1359258	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.038263	-86.216739	10000.0						2015-04-01T00:00:00Z	1	4	2015	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	1359258			2015-04-02T17:25:36Z	CC_BY_NC_4_0	Susan Elliott	Susan Elliott			2019-03-19T19:41:37.372Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1088934040	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1353970	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.087085	-85.503004	10000.0						2015-03-31T13:33:21Z	31	3	2015	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	1353970			2015-03-31T23:43:37Z	CC_BY_NC_4_0	Jonathan (JC) Carpenter	Jonathan (JC) Carpenter			2019-03-19T19:41:04.546Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1088892231	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/676440	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.188798	-79.348764	28000.0						2014-05-13T13:40:50Z	13	5	2014	5137890	5137890	HUMAN_OBSERVATION	iNaturalist	Observations	676440			2014-05-14T02:22:24Z	CC_BY_NC_4_0	Christopher Tracey	Christopher Tracey			2019-03-19T22:51:49.396Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1057241124	7e380070-f762-11e1-a439-00145eb45e9a	e04b2776-9f99-4449-ab35-df16ea1ace8f	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870			19456090-b49a-11d8-abeb-b8a03c50a862													5137890	5137890	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	BMNH(E)73282				CC0_1_0					2019-04-23T13:58:18.423Z		
1057012435	7e380070-f762-11e1-a439-00145eb45e9a	e41bf0e3-ca26-4612-a4a8-6cf1f1094583	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870			19456090-b49a-11d8-abeb-b8a03c50a862													5137890	5137890	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	BMNH(E)73284				CC0_1_0					2019-04-23T13:58:18.966Z		
1056998013	7e380070-f762-11e1-a439-00145eb45e9a	8806a715-1688-4ce0-b0d7-f1ebbff23c0b	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870			19456090-b49a-11d8-abeb-b8a03c50a862													5137890	5137890	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	BMNH(E)66303				CC0_1_0					2019-04-23T13:55:16.312Z		
1056984334	7e380070-f762-11e1-a439-00145eb45e9a	d0840119-90b4-44df-b0f1-a4e6bf73c5b8	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870			19456090-b49a-11d8-abeb-b8a03c50a862													5137890	5137890	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	BMNH(E)73285				CC0_1_0					2019-04-23T13:58:18.789Z		
1056792215	7e380070-f762-11e1-a439-00145eb45e9a	d08e7ab5-2d47-4f52-b722-72e6e8df61ac	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870			19456090-b49a-11d8-abeb-b8a03c50a862													5137890	5137890	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	BMNH(E)66454				CC0_1_0					2019-04-23T13:55:17.072Z		TAXON_MATCH_FUZZY
1056475257	7e380070-f762-11e1-a439-00145eb45e9a	b1ee7cbe-00fd-49f0-a1a2-ff53ce98dac3	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870			19456090-b49a-11d8-abeb-b8a03c50a862													5137890	5137890	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	BMNH(E)73280				CC0_1_0					2019-04-23T13:58:20.163Z		
1056447499	7e380070-f762-11e1-a439-00145eb45e9a	1f2f7354-9c2b-4f70-8e5f-49859fa17fb5	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870			19456090-b49a-11d8-abeb-b8a03c50a862													5137890	5137890	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	BMNH(E)73281				CC0_1_0					2019-04-23T13:58:19.320Z		
1055664398	7e380070-f762-11e1-a439-00145eb45e9a	1352a33d-b86f-4383-b1f4-e2a91b569d33	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870			19456090-b49a-11d8-abeb-b8a03c50a862													5137890	5137890	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	BMNH(E)66301				CC0_1_0					2019-04-23T13:55:16.311Z		
1055593874	7e380070-f762-11e1-a439-00145eb45e9a	e391f3b3-90c1-4a34-b34c-6ae49f60abe4	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870			19456090-b49a-11d8-abeb-b8a03c50a862													5137890	5137890	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	BMNH(E)73283				CC0_1_0					2019-04-23T13:58:18.589Z		
1039201457	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:fa80c3b2-d90b-4389-8f54-0a5ca361c17b	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US		2e167bb0-4441-11db-9ba2-b8a03c50a862													5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 725490				CC0_1_0	Yale Peabody Museum of Natural History				2018-12-06T20:08:09.073Z		
1039200666	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:f9429d6d-af72-456c-8d08-52cacdcca5f2	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	Meriden	2e167bb0-4441-11db-9ba2-b8a03c50a862	41.5368	-72.7945	5960.1						1963-05-03T00:00:00Z	3	5	1963	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 725495				CC0_1_0	Yale Peabody Museum of Natural History	Donald S. Chambers			2018-12-06T20:08:08.439Z		
1039200204	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:f8d34827-9d5e-4ea0-b22c-abba288e60dc	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	Totoket Mountain, 3.5 km ENE of Northford Center, off Reeds Gap Road	2e167bb0-4441-11db-9ba2-b8a03c50a862	41.36448	-72.776749	8435.03						1979-05-01T00:00:00Z	1	5	1979	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 727991				CC0_1_0	Yale Peabody Museum of Natural History	Lawrence F. Gall			2018-12-06T20:08:08.291Z		COORDINATE_ROUNDED
1039198983	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:f70c8e08-a592-49db-8bd4-8f9a00b916ea	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	Seneca Creek Campground	2e167bb0-4441-11db-9ba2-b8a03c50a862	38.83497	-79.37477	210.0						1969-05-03T00:00:00Z	3	5	1969	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 797355				CC0_1_0	Yale Peabody Museum of Natural History				2019-04-19T10:15:06.463Z		
1039198766	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:f5f3e103-ee42-47f2-9074-4e5a03861480	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	Canton	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.798958	-81.378433	11293.0						1939-05-07T00:00:00Z	7	5	1939	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 725125				CC0_1_0	Yale Peabody Museum of Natural History				2018-12-06T20:08:07.503Z		COORDINATE_ROUNDED
1039193531	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:ee25cb7f-6507-4e26-b9cc-70a2923d2b9a	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	U.S. 119, 5 mi. N. of Morgantown	2e167bb0-4441-11db-9ba2-b8a03c50a862	39.702	-79.9559	10902.0						1975-05-09T00:00:00Z	9	5	1975	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 725128				CC0_1_0	Yale Peabody Museum of Natural History	Charles G. Oliver			2019-04-19T10:15:01.225Z		
1039192001	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:ece8d9d4-8d11-4061-b54b-0a28cea5b629	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	North Branford, vicinity of N end of Lake Gaillard	2e167bb0-4441-11db-9ba2-b8a03c50a862	41.36448	-72.776749	8435.03						1976-05-06T00:00:00Z	6	5	1976	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 725332				CC0_1_0	Yale Peabody Museum of Natural History	William M. Martha			2018-12-06T20:08:04.460Z		COORDINATE_ROUNDED
1039189370	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:e90e7ecd-39dd-4ffe-8f12-34c27722ac4e	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	CBAP Quad:Block 22:3 - Windsor, North Griffin Road, Griffin Corp Park	2e167bb0-4441-11db-9ba2-b8a03c50a862	41.92083	-72.69875	4000.0						1998-04-22T00:00:00Z	22	4	1998	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 841508				CC0_1_0	Yale Peabody Museum of Natural History	Jeff Fengler			2018-12-06T20:08:03.155Z		
1039187543	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:e6f7ca28-bfcc-4229-8d8c-720a9f47947b	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	2 miles North of Katy	2e167bb0-4441-11db-9ba2-b8a03c50a862	39.53991	-80.22425	6033.0						1970-04-25T00:00:00Z	25	4	1970	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 433441				CC0_1_0	Yale Peabody Museum of Natural History	Thomas R. Manley			2019-04-19T10:14:56.829Z		
1039187380	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:e668bfad-2b8e-4858-9498-b066e22ac706	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	2 mi. W of Sheffield	2e167bb0-4441-11db-9ba2-b8a03c50a862	42.11036	-73.39418	6033.0						1982-05-14T00:00:00Z	14	5	1982	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 727840				CC0_1_0	Yale Peabody Museum of Natural History	Douglas S. Dodge			2019-04-19T10:14:56.416Z		
1039187214	96404cc2-f762-11e1-a439-00145eb45e9a	urn:uuid:e54c2318-7d4b-49df-9122-1d09c952eaa2	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	US	Catskill Mountains, Tannersville and vic - Devils Tomb	2e167bb0-4441-11db-9ba2-b8a03c50a862	42.25036	-74.24987	301.0						1978-06-11T00:00:00Z	11	6	1978	5137890	5137890	PRESERVED_SPECIMEN	YPM	ENT	YPM ENT 432791				CC0_1_0	Yale Peabody Museum of Natural History				2019-04-19T10:14:56.140Z		
