id,observed_on,out_of_range,url,latitude,longitude,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,scientific_name,taxon_id
1071315,2013-08-01,,http://www.inaturalist.org/observations/1071315,33.776666,-118.095,Orange,California,United States,California,Orange,Pieris rapae,55626
1073747,2013-08-08,,http://www.inaturalist.org/observations/1073747,33.774069,-118.093864,Orange,California,United States,California,Orange,Pieris rapae,55626
1088931,2011-08-09,,http://www.inaturalist.org/observations/1088931,44.340881,-72.461311,Washington,Vermont,United States,Vermont,Washington,Pieris rapae,55626
1088938,2010-04-25,,http://www.inaturalist.org/observations/1088938,44.340881,-72.461311,Washington,Vermont,United States,Vermont,Washington,Pieris rapae,55626
1089184,2010-09-30,,http://www.inaturalist.org/observations/1089184,37.813852,-122.16615,Alameda,California,United States,California,Alameda,Pieris rapae,55626
1090723,2014-11-07,,http://www.inaturalist.org/observations/1090723,33.726768,-118.312635,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1090861,2014-11-17,,http://www.inaturalist.org/observations/1090861,33.726703,-118.313115,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1091096,2014-11-23,,http://www.inaturalist.org/observations/1091096,38.269437,-121.439567,Sacramento,California,United States,California,Sacramento,Pieris rapae,55626
1093790,2014-11-20,,http://www.inaturalist.org/observations/1093790,31.504325,-106.116343,El Paso,Texas,United States,Texas,El Paso,Pieris rapae,55626
1122532,2014-09-11,,http://www.inaturalist.org/observations/1122532,45.086007,-92.784281,Washington,Minnesota,United States,Minnesota,Washington,Pieris rapae,55626
1139122,2006-07-06,,http://www.inaturalist.org/observations/1139122,38.398897,-122.635145,Sonoma,California,United States,California,Sonoma,Pieris rapae,55626
1148333,2014-09-13,,http://www.inaturalist.org/observations/1148333,39.6543333333,-84.2268333333,Montgomery,Ohio,United States,Ohio,Montgomery,Pieris rapae,55626
1166474,2013-04-27,,http://www.inaturalist.org/observations/1166474,39.024452,-77.598238,Loudoun,Virginia,United States,Virginia,Loudoun,Pieris rapae,55626
1203807,2015-01-25,,http://www.inaturalist.org/observations/1203807,33.093513,-96.641485,Collin,Texas,United States,Texas,Collin,Pieris rapae,55626
1207325,2014-05-29,,http://www.inaturalist.org/observations/1207325,37.759155,-122.411156,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
1211160,2015-02-01,,http://www.inaturalist.org/observations/1211160,34.1201613918,-118.146851664,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1220198,2014-09-27,,http://www.inaturalist.org/observations/1220198,43.091999,-89.33521,Dane,Wisconsin,United States,Wisconsin,Dane,Pieris rapae,55626
1230427,2015-02-12,,http://www.inaturalist.org/observations/1230427,37.8743233333,-122.31759,Alameda,California,United States,California,Alameda,Pieris rapae,55626
1233454,2015-02-10,,http://www.inaturalist.org/observations/1233454,33.0937513889,-96.641485,Collin,Texas,United States,Texas,Collin,Pieris rapae,55626
1249370,2013-09-29,,http://www.inaturalist.org/observations/1249370,44.465847,-93.153803,Rice,Minnesota,United States,Minnesota,Rice,Pieris rapae,55626
1250499,2015-02-19,,http://www.inaturalist.org/observations/1250499,36.103058,-115.022253,Clark,Nevada,United States,Nevada,Clark,Pieris rapae,55626
1250706,2015-02-21,,http://www.inaturalist.org/observations/1250706,33.76998,-118.330607,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1251616,2015-02-22,,http://www.inaturalist.org/observations/1251616,37.75490799,-122.50593642,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
1251618,2015-02-22,,http://www.inaturalist.org/observations/1251618,37.76072778,-122.50322858,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
1251799,2015-02-22,,http://www.inaturalist.org/observations/1251799,37.759082,-122.50256,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
1263278,2013-08-15,,http://www.inaturalist.org/observations/1263278,46.378867,-119.434004,Benton,Washington,United States,Washington,Benton,Pieris rapae,55626
1270247,2015-03-03,,http://www.inaturalist.org/observations/1270247,37.3967816667,-121.8014516667,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1271475,2015-03-04,,http://www.inaturalist.org/observations/1271475,34.032726,-118.216244,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1274094,2015-03-05,,http://www.inaturalist.org/observations/1274094,34.03204,-118.216231,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1276266,2015-03-05,,http://www.inaturalist.org/observations/1276266,34.077902,-118.234269,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1279782,2015-03-07,,http://www.inaturalist.org/observations/1279782,37.766505,-122.468145,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
1282405,2015-03-08,,http://www.inaturalist.org/observations/1282405,38.018946,-121.837867,Contra Costa,California,United States,California,Contra Costa,Pieris rapae,55626
1285669,2014-05-03,,http://www.inaturalist.org/observations/1285669,37.91031,-121.950088,Contra Costa,California,United States,California,Contra Costa,Pieris rapae,55626
1295087,2015-03-15,,http://www.inaturalist.org/observations/1295087,37.746103,-122.418103,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
1298401,2015-03-16,,http://www.inaturalist.org/observations/1298401,34.110176,-118.074371,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1305561,2006-06-01,,http://www.inaturalist.org/observations/1305561,39.969194,-75.487356,Chester,Pennsylvania,United States,Pennsylvania,Chester,Pieris rapae,55626
1306758,2015-03-20,,http://www.inaturalist.org/observations/1306758,37.553936,-122.091757,Alameda,California,United States,California,Alameda,Pieris rapae,55626
1307007,2015-03-20,,http://www.inaturalist.org/observations/1307007,37.5532283333,-122.0907766667,Alameda,California,United States,California,Alameda,Pieris rapae,55626
1310260,2015-03-21,,http://www.inaturalist.org/observations/1310260,37.807006,-122.258928,Alameda,California,United States,California,Alameda,Pieris rapae,55626
1334470,2015-03-22,,http://www.inaturalist.org/observations/1334470,36.095595,-115.021555,Clark,Nevada,United States,Nevada,Clark,Pieris rapae,55626
1334800,2015-03-23,,http://www.inaturalist.org/observations/1334800,33.0884933333,-96.6437513889,Collin,Texas,United States,Texas,Collin,Pieris rapae,55626
1342787,2015-03-26,,http://www.inaturalist.org/observations/1342787,34.032826,-118.216586,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1345728,2015-03-28,,http://www.inaturalist.org/observations/1345728,34.078948,-118.320443,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1347626,2007-06-22,,http://www.inaturalist.org/observations/1347626,42.328739,-85.314894,Kalamazoo,Michigan,United States,Michigan,Kalamazoo,Pieris rapae,55626
1349313,2015-03-28,,http://www.inaturalist.org/observations/1349313,34.1861903824,-118.2577435469,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1349318,2015-03-23,,http://www.inaturalist.org/observations/1349318,34.033019,-118.314448,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1350602,2015-03-30,,http://www.inaturalist.org/observations/1350602,35.601411,-82.37934,Buncombe,North Carolina,United States,North Carolina,Buncombe,Pieris rapae,55626
1352831,2015-03-22,,http://www.inaturalist.org/observations/1352831,33.728333,-115.822281,Riverside,California,United States,California,Riverside,Pieris rapae,55626
1354754,2015-03-29,,http://www.inaturalist.org/observations/1354754,34.0840149667,-118.2541511069,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1360260,2015-04-02,,http://www.inaturalist.org/observations/1360260,38.926339,-94.982485,Johnson,Kansas,United States,Kansas,Johnson,Pieris rapae,55626
1362741,2015-04-02,,http://www.inaturalist.org/observations/1362741,34.055517,-117.851349,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1363371,2015-03-30,,http://www.inaturalist.org/observations/1363371,33.0918883333,-96.6448433333,Collin,Texas,United States,Texas,Collin,Pieris rapae,55626
1363448,2015-04-03,,http://www.inaturalist.org/observations/1363448,34.143495,-118.314827,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1364937,2015-04-04,,http://www.inaturalist.org/observations/1364937,37.744964,-122.378391,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
1365151,2015-04-04,,http://www.inaturalist.org/observations/1365151,41.2418783333,-96.1587666667,Douglas,Nebraska,United States,Nebraska,Douglas,Pieris rapae,55626
1371837,2015-04-06,,http://www.inaturalist.org/observations/1371837,37.545088,-77.511688,Richmond city,Virginia,United States,Virginia,Richmond city,Pieris rapae,55626
1377459,2015-04-05,,http://www.inaturalist.org/observations/1377459,32.554109,-116.961378,San Diego,California,United States,California,San Diego,Pieris rapae,55626
1377585,2015-04-02,,http://www.inaturalist.org/observations/1377585,34.009896,-118.389823,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1382697,2015-04-10,,http://www.inaturalist.org/observations/1382697,38.301513,-122.483629,Sonoma,California,United States,California,Sonoma,Pieris rapae,55626
1383838,2015-04-09,,http://www.inaturalist.org/observations/1383838,34.077163,-118.232693,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1383839,2015-04-09,,http://www.inaturalist.org/observations/1383839,34.077386,-118.232921,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1383841,2015-04-09,,http://www.inaturalist.org/observations/1383841,34.077941,-118.234214,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1385393,2015-04-11,,http://www.inaturalist.org/observations/1385393,37.7843133333,-122.4022533333,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
1385917,2015-04-11,,http://www.inaturalist.org/observations/1385917,33.9634430556,-117.9269363889,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1390318,2015-04-11,,http://www.inaturalist.org/observations/1390318,35.549074,-80.494939,Rowan,North Carolina,United States,North Carolina,Rowan,Pieris rapae,55626
1390994,2015-04-11,,http://www.inaturalist.org/observations/1390994,32.777962,-116.44574,San Diego,California,United States,California,San Diego,Pieris rapae,55626
1393024,2015-04-13,,http://www.inaturalist.org/observations/1393024,34.144143,-118.166847,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1395629,2015-04-14,,http://www.inaturalist.org/observations/1395629,37.396869,-121.802276,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1401131,2015-04-17,,http://www.inaturalist.org/observations/1401131,37.386972,-122.174756,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1410218,2014-11-21,,http://www.inaturalist.org/observations/1410218,37.778147,-122.421834,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
1410254,2014-10-16,,http://www.inaturalist.org/observations/1410254,37.778165,-122.421773,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
1410516,2015-04-19,,http://www.inaturalist.org/observations/1410516,41.892497,-121.512369,Siskiyou,California,United States,California,Siskiyou,Pieris rapae,55626
1414978,2015-04-22,,http://www.inaturalist.org/observations/1414978,40.474265,-74.422616,Middlesex,New Jersey,United States,New Jersey,Middlesex,Pieris rapae,55626
1417553,2015-04-23,,http://www.inaturalist.org/observations/1417553,42.3951433333,-71.15683,Middlesex,Massachusetts,United States,Massachusetts,Middlesex,Pieris rapae,55626
1420376,2015-04-24,,http://www.inaturalist.org/observations/1420376,40.700268,-82.556597,Richland,Ohio,United States,Ohio,Richland,Pieris rapae,55626
1423962,2015-04-25,,http://www.inaturalist.org/observations/1423962,40.5023049,-74.4290361,Middlesex,New Jersey,United States,New Jersey,Middlesex,Pieris rapae,55626
1427453,2015-04-26,,http://www.inaturalist.org/observations/1427453,33.9696580556,-117.9843063889,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1427504,2015-04-26,,http://www.inaturalist.org/observations/1427504,33.9696163889,-117.9883080278,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1434139,2015-04-28,,http://www.inaturalist.org/observations/1434139,43.174223,-77.553917,Monroe,New York,United States,New York,Monroe,Pieris rapae,55626
1435863,2015-04-27,,http://www.inaturalist.org/observations/1435863,38.530545,-121.609765,Yolo,California,United States,California,Yolo,Pieris rapae,55626
1435935,2015-04-18,,http://www.inaturalist.org/observations/1435935,38.774093,-77.050337,Fairfax,Virginia,United States,Virginia,Fairfax,Pieris rapae,55626
1436082,2015-04-28,,http://www.inaturalist.org/observations/1436082,37.351101,-122.173186,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1439750,2015-04-29,,http://www.inaturalist.org/observations/1439750,42.004264,-80.349004,Erie,Pennsylvania,United States,Pennsylvania,Erie,Pieris rapae,55626
1440991,2015-04-30,,http://www.inaturalist.org/observations/1440991,31.765395,-106.5033416667,El Paso,Texas,United States,Texas,El Paso,Pieris rapae,55626
1441213,2015-04-30,,http://www.inaturalist.org/observations/1441213,34.126355,-118.211326,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1450803,2015-05-03,,http://www.inaturalist.org/observations/1450803,37.459773,-122.111396,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1452440,2015-04-30,,http://www.inaturalist.org/observations/1452440,38.265702,-121.439292,Sacramento,California,United States,California,Sacramento,Pieris rapae,55626
1452500,2015-05-02,,http://www.inaturalist.org/observations/1452500,36.981,-122.0253966667,Santa Cruz,California,United States,California,Santa Cruz,Pieris rapae,55626
1453584,2015-05-02,,http://www.inaturalist.org/observations/1453584,37.430997,-121.980686,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1458879,2015-05-01,,http://www.inaturalist.org/observations/1458879,34.16224,-118.085,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1461365,2015-04-11,,http://www.inaturalist.org/observations/1461365,32.768161,-116.450495,San Diego,California,United States,California,San Diego,Pieris rapae,55626
1464951,2015-05-03,,http://www.inaturalist.org/observations/1464951,32.560672,-116.970886,San Diego,California,United States,California,San Diego,Pieris rapae,55626
1469504,2015-05-08,,http://www.inaturalist.org/observations/1469504,37.870831,-121.92392,Contra Costa,California,United States,California,Contra Costa,Pieris rapae,55626
1470034,2015-05-08,,http://www.inaturalist.org/observations/1470034,32.8399943441,-96.6076310411,Dallas,Texas,United States,Texas,Dallas,Pieris rapae,55626
1471632,2015-05-09,,http://www.inaturalist.org/observations/1471632,37.336196,-121.870966,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1472743,2012-04-09,,http://www.inaturalist.org/observations/1472743,33.342819,-118.328228,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1474480,2015-05-10,,http://www.inaturalist.org/observations/1474480,43.667096,-72.776517,Rutland,Vermont,United States,Vermont,Rutland,Pieris rapae,55626
1475654,2015-05-10,,http://www.inaturalist.org/observations/1475654,34.216194,-118.160624,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1475739,2014-08-05,,http://www.inaturalist.org/observations/1475739,36.194777,-112.036117,Coconino,Arizona,United States,Arizona,Coconino,Pieris rapae,55626
1478357,2015-05-06,,http://www.inaturalist.org/observations/1478357,40.148184,-77.31648,Cumberland,Pennsylvania,United States,Pennsylvania,Cumberland,Pieris rapae,55626
1478973,2015-05-06,,http://www.inaturalist.org/observations/1478973,40.14811,-77.316432,Cumberland,Pennsylvania,United States,Pennsylvania,Cumberland,Pieris rapae,55626
1483550,2015-05-12,,http://www.inaturalist.org/observations/1483550,38.5158683333,-122.0638816667,Yolo,California,United States,California,Yolo,Pieris rapae,55626
1483902,2015-05-12,,http://www.inaturalist.org/observations/1483902,38.504448,-122.089425,Solano,California,United States,California,Solano,Pieris rapae,55626
1485467,2015-05-10,,http://www.inaturalist.org/observations/1485467,38.043179,-121.367714,San Joaquin,California,United States,California,San Joaquin,Pieris rapae,55626
1489257,2015-05-01,,http://www.inaturalist.org/observations/1489257,40.997312,-77.551486,Centre,Pennsylvania,United States,Pennsylvania,Centre,Pieris rapae,55626
1490617,2015-05-14,,http://www.inaturalist.org/observations/1490617,40.47794,-74.5277216667,Somerset,New Jersey,United States,New Jersey,Somerset,Pieris rapae,55626
1498837,2015-05-16,,http://www.inaturalist.org/observations/1498837,38.037331,-121.374175,San Joaquin,California,United States,California,San Joaquin,Pieris rapae,55626
1499753,2015-05-16,,http://www.inaturalist.org/observations/1499753,38.037331,-121.374175,San Joaquin,California,United States,California,San Joaquin,Pieris rapae,55626
1500077,2015-05-16,,http://www.inaturalist.org/observations/1500077,37.52669,-77.471423,Richmond city,Virginia,United States,Virginia,Richmond city,Pieris rapae,55626
1501250,2015-05-16,,http://www.inaturalist.org/observations/1501250,37.52432,-77.468653,Richmond city,Virginia,United States,Virginia,Richmond city,Pieris rapae,55626
1504902,2015-05-16,,http://www.inaturalist.org/observations/1504902,39.0730445437,-121.7498016357,Sutter,California,United States,California,Sutter,Pieris rapae,55626
1506296,2015-05-18,,http://www.inaturalist.org/observations/1506296,39.226264,-76.744743,Howard,Maryland,United States,Maryland,Howard,Pieris rapae,55626
1506976,2015-05-18,,http://www.inaturalist.org/observations/1506976,39.226305,-76.744609,Howard,Maryland,United States,Maryland,Howard,Pieris rapae,55626
1509806,2015-05-18,,http://www.inaturalist.org/observations/1509806,43.709517,-73.067734,Rutland,Vermont,United States,Vermont,Rutland,Pieris rapae,55626
1509942,2015-05-16,,http://www.inaturalist.org/observations/1509942,34.135608,-118.54615,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1513203,2015-05-18,,http://www.inaturalist.org/observations/1513203,37.549137,-77.514768,Richmond city,Virginia,United States,Virginia,Richmond city,Pieris rapae,55626
1530807,2015-05-21,,http://www.inaturalist.org/observations/1530807,37.870271,-122.314183,Alameda,California,United States,California,Alameda,Pieris rapae,55626
1540037,2015-05-24,,http://www.inaturalist.org/observations/1540037,37.553936,-122.091757,Alameda,California,United States,California,Alameda,Pieris rapae,55626
1542088,2015-05-22,,http://www.inaturalist.org/observations/1542088,39.531396,-75.169873,Salem,New Jersey,United States,New Jersey,Salem,Pieris rapae,55626
1542139,2015-05-24,,http://www.inaturalist.org/observations/1542139,38.005178,-121.701694,Contra Costa,California,United States,California,Contra Costa,Pieris rapae,55626
1545287,2015-05-25,,http://www.inaturalist.org/observations/1545287,37.396869,-121.802276,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1548176,2015-05-25,,http://www.inaturalist.org/observations/1548176,41.9446325931,-88.1667248543,DuPage,Illinois,United States,Illinois,DuPage,Pieris rapae,55626
1548791,2015-05-25,,http://www.inaturalist.org/observations/1548791,37.52678,-77.435714,Richmond city,Virginia,United States,Virginia,Richmond city,Pieris rapae,55626
1549613,2015-05-18,,http://www.inaturalist.org/observations/1549613,40.47013,-122.27088,Shasta,California,United States,California,Shasta,Pieris rapae,55626
1550033,2015-05-22,,http://www.inaturalist.org/observations/1550033,40.469087,-122.273121,Shasta,California,United States,California,Shasta,Pieris rapae,55626
1550311,2015-05-26,,http://www.inaturalist.org/observations/1550311,36.978635,-121.939683,Santa Cruz,California,United States,California,Santa Cruz,Pieris rapae,55626
1554155,2015-05-27,,http://www.inaturalist.org/observations/1554155,37.396869,-121.802276,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1554458,2015-05-27,,http://www.inaturalist.org/observations/1554458,37.392932,-121.801567,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1558111,2015-05-28,,http://www.inaturalist.org/observations/1558111,39.7629083333,-89.7597283333,Sangamon,Illinois,United States,Illinois,Sangamon,Pieris rapae,55626
1558992,2015-05-28,,http://www.inaturalist.org/observations/1558992,37.637386,-122.030899,Alameda,California,United States,California,Alameda,Pieris rapae,55626
1559278,2015-05-28,,http://www.inaturalist.org/observations/1559278,37.6326666667,-122.0267444444,Alameda,California,United States,California,Alameda,Pieris rapae,55626
1559333,2015-05-28,,http://www.inaturalist.org/observations/1559333,32.913306,-96.884543,Dallas,Texas,United States,Texas,Dallas,Pieris rapae,55626
1564756,2014-07-19,,http://www.inaturalist.org/observations/1564756,32.739395,-117.032614,San Diego,California,United States,California,San Diego,Pieris rapae,55626
1565234,2015-05-30,,http://www.inaturalist.org/observations/1565234,39.0261916667,-76.758425,Prince George's,Maryland,United States,Maryland,Prince George's,Pieris rapae,55626
1570037,2015-05-31,,http://www.inaturalist.org/observations/1570037,37.55331,-122.090759,Alameda,California,United States,California,Alameda,Pieris rapae,55626
1575879,2015-06-01,,http://www.inaturalist.org/observations/1575879,37.334605,-122.120666,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1576972,2015-06-01,,http://www.inaturalist.org/observations/1576972,34.205618,-118.295829,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1595564,2015-06-05,,http://www.inaturalist.org/observations/1595564,42.4079883333,-71.3297633333,Middlesex,Massachusetts,United States,Massachusetts,Middlesex,Pieris rapae,55626
1601039,2014-08-04,,http://www.inaturalist.org/observations/1601039,37.462513,-77.605263,Chesterfield,Virginia,United States,Virginia,Chesterfield,Pieris rapae,55626
1601980,2015-06-06,,http://www.inaturalist.org/observations/1601980,39.3090830556,-120.6659730556,Placer,California,United States,California,Placer,Pieris rapae,55626
1604363,2015-06-07,,http://www.inaturalist.org/observations/1604363,38.978932,-78.124246,Warren,Virginia,United States,Virginia,Warren,Pieris rapae,55626
1605783,2015-06-07,,http://www.inaturalist.org/observations/1605783,37.502719,-122.469421,San Mateo,California,United States,California,San Mateo,Pieris rapae,55626
1606871,2015-06-02,,http://www.inaturalist.org/observations/1606871,40.577612,-122.348344,Shasta,California,United States,California,Shasta,Pieris rapae,55626
1606900,2015-06-08,,http://www.inaturalist.org/observations/1606900,38.964153,-78.179928,Warren,Virginia,United States,Virginia,Warren,Pieris rapae,55626
1606941,2015-06-02,,http://www.inaturalist.org/observations/1606941,40.46989,-122.27181,Shasta,California,United States,California,Shasta,Pieris rapae,55626
1607534,2015-06-08,,http://www.inaturalist.org/observations/1607534,38.963346,-78.180867,Warren,Virginia,United States,Virginia,Warren,Pieris rapae,55626
1608087,2015-06-08,,http://www.inaturalist.org/observations/1608087,37.284241,-122.076643,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1608159,2015-06-04,,http://www.inaturalist.org/observations/1608159,38.265702,-121.439292,Sacramento,California,United States,California,Sacramento,Pieris rapae,55626
1608216,2015-06-08,,http://www.inaturalist.org/observations/1608216,37.9794966667,-121.8131716667,Contra Costa,California,United States,California,Contra Costa,Pieris rapae,55626
1610123,2015-06-08,,http://www.inaturalist.org/observations/1610123,34.16264,-117.887835,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
1610950,2015-06-05,,http://www.inaturalist.org/observations/1610950,40.57756,-122.348319,Shasta,California,United States,California,Shasta,Pieris rapae,55626
1611881,2015-06-09,,http://www.inaturalist.org/observations/1611881,39.062575,-78.065148,Clarke,Virginia,United States,Virginia,Clarke,Pieris rapae,55626
1614747,2015-06-07,,http://www.inaturalist.org/observations/1614747,32.858533,-116.916654,San Diego,California,United States,California,San Diego,Pieris rapae,55626
1615178,2015-06-09,,http://www.inaturalist.org/observations/1615178,34.85232,-79.31515,Hoke,North Carolina,United States,North Carolina,Hoke,Pieris rapae,55626
1615707,2015-06-09,,http://www.inaturalist.org/observations/1615707,39.755682,-78.366433,Bedford,Pennsylvania,United States,Pennsylvania,Bedford,Pieris rapae,55626
1616763,2015-06-06,,http://www.inaturalist.org/observations/1616763,38.8881683333,-76.5543116667,Anne Arundel,Maryland,United States,Maryland,Anne Arundel,Pieris rapae,55626
1617553,2015-06-04,,http://www.inaturalist.org/observations/1617553,37.396869,-121.802276,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1621672,2015-06-12,,http://www.inaturalist.org/observations/1621672,40.792065,-73.926508,New York,New York,United States,New York,New York,Pieris rapae,55626
1621825,2015-06-11,,http://www.inaturalist.org/observations/1621825,41.821594,-88.171726,DuPage,Illinois,United States,Illinois,DuPage,Pieris rapae,55626
1622170,2015-06-11,,http://www.inaturalist.org/observations/1622170,38.530545,-121.609765,Yolo,California,United States,California,Yolo,Pieris rapae,55626
1622800,2015-06-12,,http://www.inaturalist.org/observations/1622800,40.277645,-79.9563833333,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Pieris rapae,55626
1625915,2015-06-12,,http://www.inaturalist.org/observations/1625915,37.850685,-122.18986,Contra Costa,California,United States,California,Contra Costa,Pieris rapae,55626
1627181,2015-06-13,,http://www.inaturalist.org/observations/1627181,44.3605513,-73.35759486,Essex,New York,United States,New York,Essex,Pieris rapae,55626
1627996,2015-06-13,,http://www.inaturalist.org/observations/1627996,38.45457,-122.6695483333,Sonoma,California,United States,California,Sonoma,Pieris rapae,55626
1631507,2014-08-24,,http://www.inaturalist.org/observations/1631507,43.912878,-72.997955,Addison,Vermont,United States,Vermont,Addison,Pieris rapae,55626
1632646,2015-06-12,,http://www.inaturalist.org/observations/1632646,40.76777,-111.82273,Salt Lake,Utah,United States,Utah,Salt Lake,Pieris rapae,55626
1633293,2015-06-13,,http://www.inaturalist.org/observations/1633293,41.759844,-81.28425,Lake,Ohio,United States,Ohio,Lake,Pieris rapae,55626
1633753,2015-06-14,,http://www.inaturalist.org/observations/1633753,37.62881,-122.151202,Alameda,California,United States,California,Alameda,Pieris rapae,55626
1634801,2015-06-14,,http://www.inaturalist.org/observations/1634801,32.028937,-102.140517,Midland,Texas,United States,Texas,Midland,Pieris rapae,55626
1635306,2015-06-14,,http://www.inaturalist.org/observations/1635306,38.265702,-121.439292,Sacramento,California,United States,California,Sacramento,Pieris rapae,55626
1635331,2015-06-14,,http://www.inaturalist.org/observations/1635331,38.265702,-121.439292,Sacramento,California,United States,California,Sacramento,Pieris rapae,55626
1635352,2015-06-14,,http://www.inaturalist.org/observations/1635352,38.265702,-121.439292,Sacramento,California,United States,California,Sacramento,Pieris rapae,55626
1635420,2015-06-14,,http://www.inaturalist.org/observations/1635420,38.265702,-121.439292,Sacramento,California,United States,California,Sacramento,Pieris rapae,55626
1635508,2015-06-14,,http://www.inaturalist.org/observations/1635508,38.265702,-121.439292,Sacramento,California,United States,California,Sacramento,Pieris rapae,55626
1635543,2015-06-14,,http://www.inaturalist.org/observations/1635543,38.265702,-121.439292,Sacramento,California,United States,California,Sacramento,Pieris rapae,55626
1637640,2014-05-24,,http://www.inaturalist.org/observations/1637640,36.121325,-97.061893,Payne,Oklahoma,United States,Oklahoma,Payne,Pieris rapae,55626
1638869,2015-06-16,,http://www.inaturalist.org/observations/1638869,37.735150382,-122.3948508595,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
1639832,2015-06-16,,http://www.inaturalist.org/observations/1639832,37.7352216667,-122.3949283333,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
1640036,2015-06-16,,http://www.inaturalist.org/observations/1640036,40.749181,-111.842272,Salt Lake,Utah,United States,Utah,Salt Lake,Pieris rapae,55626
1640743,2015-06-16,,http://www.inaturalist.org/observations/1640743,38.078948,-121.275338,San Joaquin,California,United States,California,San Joaquin,Pieris rapae,55626
1641073,2015-06-15,,http://www.inaturalist.org/observations/1641073,37.439596,-122.092976,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
1641082,2015-06-16,,http://www.inaturalist.org/observations/1641082,37.7354616667,-122.3951866667,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
1643041,2015-06-17,,http://www.inaturalist.org/observations/1643041,37.84276,-122.272476,Alameda,California,United States,California,Alameda,Pieris rapae,55626
1646020,2015-06-18,,http://www.inaturalist.org/observations/1646020,37.616219,-122.492298,San Mateo,California,United States,California,San Mateo,Pieris rapae,55626
1647861,2015-06-18,,http://www.inaturalist.org/observations/1647861,37.978001,-121.37249,San Joaquin,California,United States,California,San Joaquin,Pieris rapae,55626
1647908,2015-06-18,,http://www.inaturalist.org/observations/1647908,37.978001,-121.37249,San Joaquin,California,United States,California,San Joaquin,Pieris rapae,55626
